Question ID,Sentence Order,Question,Answer Candidate Sentence
1733,23,Which event results in the acetylation of S6K1?,A critical step in S6 kinase 1 S6K1 activation is Thr 229 phosphorylation in the activation loop by the phosphoinositide-dependent protein_kinase PDK1
1733,24,Which event results in the acetylation of S6K1?,Phosphorylation of the ribosomal_S6 protein by S6K1 regulates the translation of both ribosomal proteins and initiation factors leading to an increase in protein_synthesis
1733,25,Which event results in the acetylation of S6K1?,The activity of S6K1 p70 ribosomal protein subunit 6 kinase 1 is stimulated by phosphorylation of Thr389 in the hydrophobic motif by mTORC1 mammalian_target of rapamycin complex 1 and phosphorylation of Thr229 in the activation loop by PDK1 phosphoinositide-dependent kinase 1 however the order of the two events is still ambiguous
1733,26,Which event results in the acetylation of S6K1?,These studies_suggest that through serine phosphorylation Raptor-mTOR and S6K1 cell autonomously promote the depletion of IRS1 from specific intracellular pools in pathological states of insulin and IGF-I resistance and thus potentially in lesions associated with tuberous_sclerosis
1733,27,Which event results in the acetylation of S6K1?,These results also highlight the importance of dual control of T-loop and H-motif phosphorylation of S6K1 by the Tsc1-Tsc2 complex
1733,28,Which event results in the acetylation of S6K1?,Because the IRS1 serine 307-kinase catalyzes a critical step in the control of insulin_signaling and constitutes a potential target for treatment of insulin_resistance it is important to know whether S6K1 is the physiological serine 307-kinase or not
1733,29,Which event results in the acetylation of S6K1?,The specific decrease in TOP mRNA translation is a result of an inhibition of the ribosomal protein S6 kinase S6K1 and a concomitant decline in S6 phosphorylation
1733,30,Which event results in the acetylation of S6K1?,The acetylation of the CTR of S6K1 is inhibited by the class_III_histone_deacetylases SIRT1 and SIRT2
1733,31,Which event results in the acetylation of S6K1?,Although S6K1 acetylation and phosphorylation are both induced by growth_factor_stimulation these events appear to be functionally independent
1733,32,Which event results in the acetylation of S6K1?,Our results reveal that rapamycin inhibits the phosphorylation of TORC1 and its downstream_effectors S6K1 S6 and 4E-BP1 without_affecting Akt and the Akt substrates Forkhead-box Class O1 FoxO1 and glycogen_synthase_kinase 3α β GSK 3α β
1733,33,Which event results in the acetylation of S6K1?,mTOR and S6K1 mediate assembly of the translation preinitiation complex through dynamic protein interchange and ordered phosphorylation events
1733,34,Which event results in the acetylation of S6K1?,The change of expression and phosphorylation of ribosomal protein S6 kinase 1 S6K1 an important mammalian_target of rapamycin mTOR downstream target molecule was analyzed by Western_blotting
1733,35,Which event results in the acetylation of S6K1?,Ben-Sahra et_al. 2013 and Robitaille et_al. 2013 demonstrate a role for mTORC1 in nucleotide production via S6K1 phosphorylation of CAD which catalyzes the initial steps of de_novo_pyrimidine_biosynthesis
1733,36,Which event results in the acetylation of S6K1?,Our objective was to determine the impact of carbohydrate and/or protein ingestion before and after exercise on ribosomal protein S6 kinase S6K1 and S6 phosphorylation status in human skeletal_muscle_tissue
1733,37,Which event results in the acetylation of S6K1?,Since this phosphorylation is associated with its kinase activity the question whether p70 S6K1 phosphorylation or kinase activity is essential for its proper localization remained_elusive
1733,38,Which event results in the acetylation of S6K1?,Furthermore it appears that the acetylation sites targeted by p300 lie within the divergent C-terminal regulatory domains of both S6K1 and S6K2
1733,39,Which event results in the acetylation of S6K1?,p70 ribosomal protein S6 kinase 1 S6K1 is regulated by multiple phosphorylation events
1733,40,Which event results in the acetylation of S6K1?,We propose that K516 acetylation may serve to modulate important kinase-independent functions of S6K1 in response to growth_factor_signalling
1733,41,Which event results in the acetylation of S6K1?,An S6K1 mutant lacking acetylation sites in its CTR shows enhanced Thr-389 phosphorylation and kinase activity whereas the acetylation-mimetic S6K1 mutant exhibits decreased Thr-389 phosphorylation and kinase activity
1733,42,Which event results in the acetylation of S6K1?,However the acetylation of histone 3 at the promoters of IL17a and IL17f was reduced in the absence of p70 S6K1
1733,43,Which event results in the acetylation of S6K1?,Using acetyl-specific K516 antibodies we show that acetylation of endogenous S6K1 at this site is potently induced upon growth_factor_stimulation
1733,44,Which event results in the acetylation of S6K1?,Recently we found that the death effector domain-containing DEDD inhibits cyclin-dependent kinase-1 Cdk1 function thereby_preventing Cdk1-dependent inhibitory phosphorylation of S6 kinase-1 S6K1 downstream of phosphatidylinositol_3-kinase PI3K which overall results in maintenance of S6K1 activity
1733,45,Which event results in the acetylation of S6K1?,In order to understand the consequences of the altered phosphorylation of the S6K1 we examined the phosphorylation state of the ribosomal_S6 protein
1733,46,Which event results in the acetylation of S6K1?,On d2 and d3 greater levels of S6K1 and S6 phosphorylation and/or activity were observed in chicks receiving the HP diet compared with LP and MP diets without differences_between results of the latter two dietary treatments
1733,47,Which event results in the acetylation of S6K1?,This potential of PF-4708671 to separate p70 S6K1 activity from its T389 phosphorylation allowed us to demonstrate that the proper nucleocytoplasmic localization of this kinase depends on its mTOR-mediated phosphorylation but not on its kinase activity
1733,48,Which event results in the acetylation of S6K1?,Among the possible mechanisms through which T2DM increased the risk of AD the dystransduction of insulin_signaling_pathway PI3K/PKB/mTOR S6K1 was the important cause of hyperphosphorylation of Tau protein thus it prompted the AD occurrence
1733,49,Which event results in the acetylation of S6K1?,Moreover we show that these MAP_kinases are also needed for the amino acid-induced phosphorylation of S6K1 at Thr421/Ser424 as well as for that of S6K1 substrate the S6 ribosomal protein
1733,50,Which event results in the acetylation of S6K1?,The results_demonstrate that PKB mediates S6K1 activation only as a function of constitutive membrane localization whereas the activation of PKB appears both necessary and sufficient to induce 4E-BP1 phosphorylation independently of its intracellular location
1733,51,Which event results in the acetylation of S6K1?,We show that the mTor mammalian_target of rapamycin S6K1 S6 kinase 1 pathway is activated by Reelin and that this depends on Dab1 Disabled-1 phosphorylation and activation of PI3K and Akt protein_kinase_B
